Date,W0000_0600,W0601_1200,W1201_1800,W1801_2359,WS1,WS2,WS3,WS4,A0000_0600,A0601_1200,A1201_1800,A1801_2359,A_Total,Accident
2019-01-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,2,0,3,TRUE
2019-01-30,Clear,Clear,Rain,Clear,NA,NA,Light,NA,0,2,0,0,2,TRUE
2019-01-31,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,2,0,2,2,TRUE
2019-02-01,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,2,3,2,9,TRUE
2019-02-02,Rain,Fog,Clear,Rain,Light,Severe,NA,Light,4,0,0,2,5,TRUE
2019-02-03,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,2,TRUE
2019-02-04,Clear,Fog,Clear,Clear,NA,Moderate,NA,NA,2,4,4,0,7,TRUE
2019-02-05,Clear,Clear,Fog,Clear,NA,NA,Severe,NA,0,2,2,0,6,TRUE
2019-02-06,Fog,Snow,Fog,Clear,Severe,Light,Severe,NA,0,0,3,2,6,TRUE
2019-02-07,Rain,Clear,Snow,Clear,Light,NA,Light,NA,0,2,2,4,5,TRUE
2019-02-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,4,4,TRUE
2019-02-09,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,3,3,5,TRUE
2019-02-10,Clear,Rain,Clear,Clear,NA,Light,NA,NA,4,0,3,3,6,TRUE
2019-02-11,Rain,Clear,Rain,Clear,Light,NA,Light,NA,4,2,4,3,6,TRUE
2019-02-12,Rain,Clear,Clear,Clear,Light,NA,NA,NA,4,2,2,2,10,TRUE
2019-02-13,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,3,4,4,11,TRUE
2019-02-14,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,2,3,2,9,TRUE
2019-02-15,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,3,3,0,8,TRUE
2019-02-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,0,3,TRUE
2019-02-17,Clear,Rain,Rain,Clear,NA,Light,Light,NA,3,4,0,3,7,TRUE
2019-02-18,Clear,Snow,Clear,Clear,NA,Light,NA,NA,3,2,3,0,3,TRUE
2019-02-19,Rain,Clear,Fog,Rain,Light,NA,Moderate,Light,0,0,3,3,6,TRUE
2019-02-20,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,4,3,0,5,TRUE
2019-02-21,Clear,Clear,Rain,Clear,NA,NA,Light,NA,0,0,3,0,1,TRUE
2019-02-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,3,4,19,TRUE
2019-02-23,Clear,Rain,Rain,Storm,NA,Light,Light,Severe,3,0,3,0,3,TRUE
2019-02-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,4,0,3,TRUE
2019-02-25,Clear,Clear,Fog,Clear,NA,NA,Moderate,NA,0,4,3,2,10,TRUE
2019-02-26,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,2,4,2,11,TRUE
2019-02-27,Rain,Clear,Snow,Rain,Light,NA,Light,Moderate,0,2,3,0,5,TRUE
2019-02-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,3,TRUE
2019-03-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,0,0,3,TRUE
2019-03-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2019-03-03,Clear,Snow,Snow,Clear,NA,Light,Light,NA,0,0,0,0,0,FALSE
2019-03-04,Clear,Snow,Snow,Clear,NA,Light,Light,NA,0,0,3,3,4,TRUE
2019-03-05,Clear,Fog,Fog,Rain,NA,Severe,Moderate,Light,0,2,2,2,11,TRUE
2019-03-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,2,4,TRUE
2019-03-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,2,2,TRUE
2019-03-08,Clear,Clear,Rain,Rain,NA,NA,Light,Light,4,0,2,3,10,TRUE
2019-03-09,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,0,0,0,0,FALSE
2019-03-10,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,0,2,0,3,TRUE
2019-03-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,4,0,2,6,TRUE
2019-03-12,Rain,Rain,Fog,Rain,Moderate,Light,Severe,Light,0,0,0,2,1,TRUE
2019-03-13,Rain,Rain,Storm,Storm,Moderate,Light,Severe,Severe,4,2,2,2,9,TRUE
2019-03-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,3,7,TRUE
2019-03-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,4,3,11,TRUE
2019-03-16,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,0,2,0,3,TRUE
2019-03-17,Rain,Clear,Clear,Rain,Light,NA,NA,Light,4,0,4,0,6,TRUE
2019-03-18,Rain,Rain,Clear,Clear,Light,Light,NA,NA,4,2,0,2,14,TRUE
2019-03-19,Rain,Rain,Rain,Rain,Light,Light,Moderate,Light,0,2,2,2,10,TRUE
2019-03-20,Rain,Rain,Rain,Clear,Light,Light,Light,NA,0,2,4,2,11,TRUE
2019-03-21,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,2,4,2,14,TRUE
2019-03-22,Clear,Clear,Clear,Rain,NA,NA,NA,Light,4,0,0,0,3,TRUE
2019-03-23,Rain,Fog,Fog,Clear,Light,Severe,Severe,NA,4,4,4,3,4,TRUE
2019-03-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,4,2,4,TRUE
2019-03-25,Rain,Clear,Clear,Precipitation,Light,NA,NA,UNK,0,0,3,2,5,TRUE
2019-03-26,Clear,Clear,Fog,Clear,NA,NA,Severe,NA,0,3,4,2,8,TRUE
2019-03-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,3,3,TRUE
2019-03-28,Clear,Clear,Rain,Rain,NA,NA,Light,Light,3,3,2,2,10,TRUE
2019-03-29,Rain,Rain,Rain,Clear,Light,Light,Light,NA,3,2,3,0,12,TRUE
2019-03-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,0,0,1,TRUE
2019-03-31,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,4,4,4,TRUE
2019-04-01,Rain,Rain,Clear,Clear,Light,Light,NA,NA,4,2,3,2,11,TRUE
2019-04-02,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,0,2,4,TRUE
2019-04-03,Rain,Clear,Clear,Rain,Moderate,NA,NA,Moderate,4,2,3,2,8,TRUE
2019-04-04,Rain,Rain,Rain,Rain,Light,Light,Moderate,Moderate,0,3,3,0,6,TRUE
2019-04-05,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,3,2,11,TRUE
2019-04-06,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,0,0,3,3,TRUE
2019-04-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,2,2,TRUE
2019-04-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,2,2,7,TRUE
2019-04-09,Rain,Clear,Rain,Rain,Light,NA,Light,Light,3,2,2,0,4,TRUE
2019-04-10,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,0,4,0,3,TRUE
2019-04-11,Clear,Fog,Clear,Clear,NA,Severe,NA,NA,3,0,2,2,8,TRUE
2019-04-12,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,2,4,TRUE
2019-04-13,Clear,Clear,Cold,Cold,NA,NA,Severe,Severe,0,0,3,0,2,TRUE
2019-04-14,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,3,0,2,5,TRUE
2019-04-15,Clear,Clear,Rain,Clear,NA,NA,Light,NA,4,0,3,2,9,TRUE
2019-04-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,0,1,TRUE
2019-04-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,2,10,TRUE
2019-04-18,Rain,Clear,Rain,Clear,Moderate,NA,Moderate,NA,0,4,0,3,5,TRUE
2019-04-19,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,2,2,2,6,TRUE
2019-04-20,Rain,Clear,Clear,Clear,Moderate,NA,NA,NA,2,0,3,0,3,TRUE
2019-04-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,2,3,TRUE
2019-04-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,4,0,4,14,TRUE
2019-04-23,Rain,Rain,Rain,Clear,Light,Light,Light,NA,3,4,2,2,9,TRUE
2019-04-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,3,3,5,TRUE
2019-04-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,4,2,TRUE
2019-04-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,2,4,TRUE
2019-04-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,3,0,2,TRUE
2019-04-28,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,0,0,2,2,TRUE
2019-04-29,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,2,0,0,1,TRUE
2019-04-30,Clear,Rain,Precipitation,Rain,NA,Light,UNK,Light,0,2,4,0,6,TRUE
2019-05-01,Clear,Rain,Rain,Rain,NA,Light,Moderate,Light,0,2,4,0,7,TRUE
2019-05-02,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,2,2,0,9,TRUE
2019-05-03,Fog,Fog,Clear,Rain,Moderate,Severe,NA,Light,4,2,2,0,14,TRUE
2019-05-04,Rain,Clear,Clear,Clear,Light,NA,NA,NA,4,0,0,0,1,TRUE
2019-05-05,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,0,0,3,0,1,TRUE
2019-05-06,Precipitation,Clear,Clear,Rain,UNK,NA,NA,Light,2,0,0,4,3,TRUE
2019-05-07,Clear,Rain,Rain,Precipitation,NA,Light,Light,UNK,4,0,2,4,6,TRUE
2019-05-08,Rain,Clear,Rain,Clear,Moderate,NA,Light,NA,0,0,2,2,3,TRUE
2019-05-09,Clear,Rain,Rain,Rain,NA,Light,Light,Light,2,2,2,4,8,TRUE
2019-05-10,Rain,Rain,Rain,Rain,Moderate,Light,Light,Light,0,2,3,2,5,TRUE
2019-05-11,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,3,2,TRUE
2019-05-12,Clear,Clear,Clear,Rain,NA,NA,NA,Heavy,3,3,2,4,13,TRUE
2019-05-13,Clear,Clear,Rain,Rain,NA,NA,Light,Moderate,0,2,2,0,11,TRUE
2019-05-14,Rain,Clear,Clear,Rain,Light,NA,NA,Light,4,0,2,2,6,TRUE
2019-05-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,2,2,2,7,TRUE
2019-05-16,Clear,Clear,Rain,Clear,NA,NA,Light,NA,3,0,3,2,6,TRUE
2019-05-17,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,0,3,0,5,TRUE
2019-05-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,3,1,TRUE
2019-05-19,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,3,2,4,TRUE
2019-05-20,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,3,3,2,8,TRUE
2019-05-21,Fog,Fog,Clear,Rain,Severe,Severe,NA,Light,0,2,4,2,6,TRUE
2019-05-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,4,3,2,12,TRUE
2019-05-23,Rain,Rain,Clear,Rain,Light,Light,NA,Light,4,0,3,2,12,TRUE
2019-05-24,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,3,0,2,11,TRUE
2019-05-25,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,4,0,0,1,TRUE
2019-05-26,Clear,Clear,Clear,Rain,NA,NA,NA,Light,3,0,0,0,2,TRUE
2019-05-27,Precipitation,Rain,Clear,Clear,UNK,Light,NA,NA,4,3,0,2,4,TRUE
2019-05-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,4,4,4,10,TRUE
2019-05-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,4,2,3,12,TRUE
2019-05-30,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,2,4,TRUE
2019-05-31,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,3,3,0,2,TRUE
2019-06-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,4,0,3,2,4,TRUE
2019-06-02,Rain,Rain,Clear,Fog,Light,Light,NA,Moderate,0,4,0,0,1,TRUE
2019-06-03,Clear,Rain,Clear,Clear,NA,Light,NA,NA,3,0,0,2,3,TRUE
2019-06-04,Clear,Clear,Rain,Rain,NA,NA,Light,Light,3,2,0,0,2,TRUE
2019-06-05,Clear,Rain,Clear,Clear,NA,Light,NA,NA,3,0,2,2,4,TRUE
2019-06-06,Rain,Rain,Rain,Rain,Light,Light,Light,Heavy,0,0,3,0,1,TRUE
2019-06-07,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,0,4,3,0,2,TRUE
2019-06-08,Rain,Cold,Rain,Rain,Light,Severe,Moderate,Light,4,4,3,3,7,TRUE
2019-06-09,Clear,Clear,Rain,Rain,NA,NA,Light,Heavy,3,4,0,0,4,TRUE
2019-06-10,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,2,3,2,7,TRUE
2019-06-11,Rain,Clear,Clear,Rain,Light,NA,NA,Light,2,3,3,2,11,TRUE
2019-06-12,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,4,3,2,4,TRUE
2019-06-13,Rain,Clear,Precipitation,Rain,Light,NA,UNK,Light,3,0,3,2,6,TRUE
2019-06-14,Rain,Rain,Rain,Rain,Light,Light,Light,Heavy,0,4,4,0,9,TRUE
2019-06-15,Rain,Clear,Clear,Rain,Light,NA,NA,Moderate,2,4,2,0,4,TRUE
2019-06-16,Rain,Rain,Precipitation,Rain,Light,Light,UNK,Light,4,3,3,3,6,TRUE
2019-06-17,Clear,Rain,Rain,Rain,NA,Light,Moderate,Moderate,0,2,2,4,6,TRUE
2019-06-18,Rain,Rain,Clear,Rain,Light,Light,NA,Light,4,4,3,0,5,TRUE
2019-06-19,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,0,2,2,6,TRUE
2019-06-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,4,10,TRUE
2019-06-21,Fog,Clear,Clear,Fog,Moderate,NA,NA,Moderate,3,0,3,3,4,TRUE
2019-06-22,Clear,Fog,Fog,Clear,NA,Severe,Severe,NA,0,0,0,3,1,TRUE
2019-06-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,4,0,1,TRUE
2019-06-24,Clear,Clear,Clear,Precipitation,NA,NA,NA,UNK,2,2,4,2,9,TRUE
2019-06-25,Rain,Fog,Clear,Precipitation,Light,Moderate,NA,UNK,4,0,4,2,9,TRUE
2019-06-26,Clear,Clear,Clear,Clear,NA,NA,NA,NA,2,2,2,2,7,TRUE
2019-06-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,4,2,7,TRUE
2019-06-28,Rain,Rain,Rain,Rain,Light,Light,Moderate,Moderate,0,0,4,4,5,TRUE
2019-06-29,Clear,Rain,Rain,Clear,NA,Light,Heavy,NA,0,0,0,3,1,TRUE
2019-06-30,Rain,Clear,Rain,Rain,Light,NA,Moderate,Moderate,3,0,2,0,6,TRUE
2019-07-01,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,0,5,TRUE
2019-07-02,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,2,0,2,5,TRUE
2019-07-03,Clear,Clear,Precipitation,Precipitation,NA,NA,UNK,UNK,0,0,3,0,3,TRUE
2019-07-04,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,2,3,TRUE
2019-07-05,Clear,Clear,Rain,Clear,NA,NA,Light,NA,4,3,2,3,8,TRUE
2019-07-06,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,0,0,0,FALSE
2019-07-07,Rain,Clear,Rain,Rain,Light,NA,Light,Light,0,4,4,0,8,TRUE
2019-07-08,Rain,Clear,Precipitation,Rain,Light,NA,UNK,Light,3,4,0,2,6,TRUE
2019-07-09,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,2,0,4,TRUE
2019-07-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,3,0,3,TRUE
2019-07-11,Rain,Precipitation,Rain,Clear,Light,UNK,Light,NA,2,4,3,4,9,TRUE
2019-07-12,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,3,2,0,5,TRUE
2019-07-13,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,0,0,0,0,FALSE
2019-07-14,Rain,Clear,Clear,Clear,Light,NA,NA,NA,3,0,2,0,4,TRUE
2019-07-15,Clear,Clear,Rain,Rain,NA,NA,Light,Light,4,2,4,3,11,TRUE
2019-07-16,Rain,Clear,Clear,Precipitation,Light,NA,NA,UNK,3,0,3,0,4,TRUE
2019-07-17,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,2,3,3,10,TRUE
2019-07-18,Clear,Rain,Clear,Clear,NA,Light,NA,NA,2,0,2,4,4,TRUE
2019-07-19,Clear,Rain,Clear,Clear,NA,Light,NA,NA,0,2,4,2,4,TRUE
2019-07-20,Cold,Rain,Rain,Rain,Severe,Light,Light,Light,0,4,2,0,2,TRUE
2019-07-21,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2019-07-22,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,2,0,4,6,TRUE
2019-07-23,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,2,0,0,1,TRUE
2019-07-24,Rain,Clear,Clear,Rain,Light,NA,NA,Light,2,2,3,2,12,TRUE
2019-07-25,Cold,Cold,Clear,Rain,Severe,Severe,NA,Moderate,0,0,0,2,6,TRUE
2019-07-26,Clear,Clear,Rain,Rain,NA,NA,Light,Moderate,0,3,2,3,5,TRUE
2019-07-27,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,4,0,0,1,TRUE
2019-07-28,Rain,Fog,Clear,Rain,Moderate,Severe,NA,Moderate,0,0,0,0,0,FALSE
2019-07-29,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,2,3,0,2,TRUE
2019-07-30,Precipitation,Precipitation,Clear,Clear,UNK,UNK,NA,NA,0,2,4,2,6,TRUE
2019-07-31,Clear,Rain,Rain,Clear,NA,Light,Light,NA,0,2,2,2,20,TRUE
2019-08-01,Clear,Rain,Rain,Rain,NA,Light,Light,Light,4,2,3,2,16,TRUE
2019-08-02,Clear,Rain,Rain,Rain,NA,Light,Light,Light,0,2,3,2,8,TRUE
2019-08-03,Clear,Rain,Precipitation,Rain,NA,Light,UNK,Light,2,0,0,0,2,TRUE
2019-08-04,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,0,3,3,2,TRUE
2019-08-05,Clear,Clear,Rain,Rain,NA,NA,Light,Light,3,2,2,4,11,TRUE
2019-08-06,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,3,0,3,5,TRUE
2019-08-07,Clear,Clear,Rain,Rain,NA,NA,Light,Heavy,4,3,0,3,4,TRUE
2019-08-08,Rain,Rain,Clear,Rain,Light,Light,NA,Light,0,4,3,3,4,TRUE
2019-08-09,Rain,Rain,Rain,Rain,Light,Light,Light,Light,2,0,2,2,7,TRUE
2019-08-10,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,3,2,TRUE
2019-08-11,Rain,Clear,Clear,Rain,Light,NA,NA,Light,4,0,0,4,2,TRUE
2019-08-12,Rain,Clear,Rain,Rain,Light,NA,Light,Light,4,2,3,2,11,TRUE
2019-08-13,Rain,Clear,Precipitation,Rain,Moderate,NA,UNK,Light,0,0,3,2,4,TRUE
2019-08-14,Rain,Rain,Rain,Rain,Moderate,Light,Light,Light,2,3,3,2,10,TRUE
2019-08-15,Clear,Rain,Rain,Rain,NA,Light,Light,Light,0,2,2,4,5,TRUE
2019-08-16,Rain,Rain,Rain,Clear,Moderate,Moderate,Moderate,NA,0,0,0,2,6,TRUE
2019-08-17,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,3,0,0,1,TRUE
2019-08-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2019-08-19,Clear,Rain,Clear,Rain,NA,Moderate,NA,Heavy,0,0,3,2,7,TRUE
2019-08-20,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,3,2,9,TRUE
2019-08-21,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,2,2,4,9,TRUE
2019-08-22,Rain,Rain,Precipitation,Rain,Light,Light,UNK,Light,0,2,3,4,7,TRUE
2019-08-23,Clear,Rain,Rain,Rain,NA,Light,Light,Light,0,4,2,4,3,TRUE
2019-08-24,Rain,Rain,Rain,Clear,Light,Light,Light,NA,0,0,0,0,0,FALSE
2019-08-25,Clear,Clear,Rain,Rain,NA,NA,Light,Moderate,0,0,2,2,2,TRUE
2019-08-26,Rain,Rain,Rain,Rain,Light,Light,Light,Light,3,2,3,4,16,TRUE
2019-08-27,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,4,0,2,4,TRUE
2019-08-28,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,2,2,4,6,TRUE
2019-08-29,Clear,Clear,Clear,Rain,NA,NA,NA,Light,3,0,0,0,1,TRUE
2019-08-30,Rain,Rain,Rain,Rain,Light,Light,Light,Light,3,3,3,0,7,TRUE
2019-08-31,Precipitation,Rain,Clear,Clear,UNK,Light,NA,NA,3,4,0,3,4,TRUE
2019-09-01,Precipitation,Clear,Clear,Rain,UNK,NA,NA,Heavy,0,3,0,4,2,TRUE
2019-09-02,Rain,Clear,Clear,Rain,Light,NA,NA,Light,0,3,2,4,4,TRUE
2019-09-03,Rain,Clear,Clear,Rain,Light,NA,NA,Light,4,0,0,0,3,TRUE
2019-09-04,Rain,Clear,Rain,Clear,Light,NA,Light,NA,0,0,3,0,2,TRUE
2019-09-05,Clear,Clear,Rain,Clear,NA,NA,Light,NA,0,0,0,3,4,TRUE
2019-09-06,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,3,2,TRUE
2019-09-07,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,0,0,FALSE
2019-09-08,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,4,1,TRUE
2019-09-09,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,0,2,4,2,TRUE
2019-09-10,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,0,4,0,4,TRUE
2019-09-11,Clear,Rain,Clear,Rain,NA,Moderate,NA,Light,0,0,4,2,6,TRUE
2019-09-12,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,3,0,2,2,TRUE
2019-09-13,Rain,Rain,Rain,Rain,Light,Moderate,Light,Light,0,4,4,2,12,TRUE
2019-09-14,Rain,Rain,Rain,Rain,Light,Light,Light,Moderate,0,0,0,0,0,FALSE
2019-09-15,Rain,Clear,Clear,Clear,Light,NA,NA,NA,0,0,0,0,0,FALSE
2019-09-16,Rain,Clear,Clear,Clear,Light,NA,NA,NA,3,4,0,3,7,TRUE
2019-09-17,Rain,Clear,Clear,Clear,Light,NA,NA,NA,2,2,3,0,6,TRUE
2019-09-18,Clear,Clear,Rain,Clear,NA,NA,Light,NA,2,0,4,4,11,TRUE
2019-09-19,Clear,Clear,Rain,Rain,NA,NA,Light,Light,0,0,0,3,1,TRUE
2019-09-20,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,0,4,2,7,TRUE
2019-09-21,Rain,Clear,Rain,Precipitation,Moderate,NA,Light,UNK,0,0,4,0,1,TRUE
2019-09-22,Rain,Rain,Clear,Clear,Light,Light,NA,NA,0,0,0,0,0,FALSE
2019-09-23,Clear,Clear,Clear,Clear,NA,NA,NA,NA,3,0,3,0,7,TRUE
2019-09-24,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,3,7,TRUE
2019-09-25,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,5,TRUE
2019-09-26,Clear,Clear,Rain,Clear,NA,NA,Light,NA,0,0,2,3,2,TRUE
2019-09-27,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,0,2,7,TRUE
2019-09-28,Clear,Clear,Rain,Clear,NA,NA,Light,NA,0,0,4,0,1,TRUE
2019-09-29,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,4,0,0,3,TRUE
2019-09-30,Fog,Rain,Clear,Fog,Moderate,Light,NA,Moderate,0,4,4,4,11,TRUE
2019-10-01,Rain,Rain,Rain,Fog,Light,Light,Moderate,Severe,0,2,3,2,4,TRUE
2019-10-02,Rain,Rain,Rain,Rain,Light,Light,Light,Light,3,4,4,0,9,TRUE
2019-10-03,Rain,Rain,Rain,Rain,Light,Light,Light,Light,0,2,2,2,9,TRUE
2019-10-04,Rain,Rain,Rain,Clear,Light,Light,Light,NA,0,2,2,0,8,TRUE
2019-10-05,Rain,Clear,Cold,Rain,Light,NA,Severe,Light,0,0,0,0,0,FALSE
2019-10-06,Rain,Rain,Rain,Rain,Light,Light,Light,Light,4,2,0,0,8,TRUE
2019-10-07,Rain,Rain,Rain,Rain,Light,Light,Moderate,Light,0,2,2,0,2,TRUE
2019-10-08,Rain,Rain,Precipitation,Rain,Light,Light,UNK,Light,0,3,4,2,12,TRUE
2019-10-09,Clear,Clear,Clear,Rain,NA,NA,NA,Light,0,2,2,2,9,TRUE
2019-10-10,Rain,Rain,Clear,Rain,Light,Light,NA,Light,0,0,0,2,8,TRUE
2019-10-11,Precipitation,Rain,Clear,Precipitation,UNK,Light,NA,UNK,0,3,4,0,3,TRUE
2019-10-12,Rain,Rain,Rain,Rain,Moderate,Light,Light,Light,0,0,0,0,0,FALSE
2019-10-13,Rain,Rain,Rain,Clear,Light,Light,Light,NA,0,0,0,0,0,FALSE
2019-10-14,Rain,Clear,Clear,Clear,Light,NA,NA,NA,4,0,4,4,5,TRUE
2019-10-15,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,2,3,3,5,TRUE
2019-10-16,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,2,2,5,TRUE
2019-10-17,Clear,Fog,Clear,Rain,NA,Severe,NA,Light,2,0,3,4,17,TRUE
2019-10-18,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,3,2,0,3,TRUE
2019-10-19,Clear,Rain,Clear,Rain,NA,Moderate,NA,Light,0,4,0,0,1,TRUE
2019-10-20,Precipitation,Clear,Clear,Precipitation,UNK,NA,NA,UNK,0,0,3,0,1,TRUE
2019-10-21,Rain,Fog,Clear,Clear,Heavy,Severe,NA,NA,0,4,4,2,7,TRUE
2019-10-22,Clear,Fog,Fog,Clear,NA,Severe,Severe,NA,0,3,2,2,11,TRUE
2019-10-23,Rain,Clear,Clear,Rain,Light,NA,NA,Light,4,0,2,4,8,TRUE
2019-10-24,Fog,Rain,Rain,Fog,Severe,Light,Light,Severe,0,0,0,2,2,TRUE
2019-10-25,Snow,Clear,Rain,Clear,Light,NA,Light,NA,2,0,3,2,4,TRUE
2019-10-26,Rain,Rain,Rain,Rain,Moderate,Light,Light,Light,0,0,0,0,0,FALSE
2019-10-27,Clear,Clear,Fog,Clear,NA,NA,Severe,NA,0,0,0,0,0,FALSE
2019-10-28,Clear,Clear,Clear,Clear,NA,NA,NA,NA,0,0,0,2,2,TRUE
